Aperture Basic Info,,,,,Detector Frame,,,,Science Frame,,,,,,V-Frame,,Frame Relationships,,,,,,Vertices,,,,,,,,,,Science to Ideal Polynomial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InstrName,AperName,DDCName,AperType,AperShape,XDetSize,YDetSize,XDetRef,YDetRef,XSciSize,YSciSize,XSciRef,YSciRef,XSciScale,YSciScale,V2Ref,V3Ref,V3IdlYAngle,VIdlParity,DetSciYAngle,DetSciParity,V3SciXAngle,V3SciYAngle,XIdlVert1,XIdlVert2,XIdlVert3,XIdlVert4,YIdlVert1,YIdlVert2,YIdlVert3,YIdlVert4,UseAfterDate,Comment,Sci2IdlDeg,Sci2IdlX00,Sci2IdlX10,Sci2IdlX11,Sci2IdlX20,Sci2IdlX21,Sci2IdlX22,Sci2IdlX30,Sci2IdlX31,Sci2IdlX32,Sci2IdlX33,Sci2IdlX40,Sci2IdlX41,Sci2IdlX42,Sci2IdlX43,Sci2IdlX44,Sci2IdlX50,Sci2IdlX51,Sci2IdlX52,Sci2IdlX53,Sci2IdlX54,Sci2IdlX55,Sci2IdlY00,Sci2IdlY10,Sci2IdlY11,Sci2IdlY20,Sci2IdlY21,Sci2IdlY22,Sci2IdlY30,Sci2IdlY31,Sci2IdlY32,Sci2IdlY33,Sci2IdlY40,Sci2IdlY41,Sci2IdlY42,Sci2IdlY43,Sci2IdlY44,Sci2IdlY50,Sci2IdlY51,Sci2IdlY52,Sci2IdlY53,Sci2IdlY54,Sci2IdlY55,Idl2SciX00,Idl2SciX10,Idl2SciX11,Idl2SciX20,Idl2SciX21,Idl2SciX22,Idl2SciX30,Idl2SciX31,Idl2SciX32,Idl2SciX33,Idl2SciX40,Idl2SciX41,Idl2SciX42,Idl2SciX43,Idl2SciX44,Idl2SciX50,Idl2SciX51,Idl2SciX52,Idl2SciX53,Idl2SciX54,Idl2SciX55,Idl2SciY00,Idl2SciY10,Idl2SciY11,Idl2SciY20,Idl2SciY21,Idl2SciY22,Idl2SciY30,Idl2SciY31,Idl2SciY32,Idl2SciY33,Idl2SciY40,Idl2SciY41,Idl2SciY42,Idl2SciY43,Idl2SciY44,Idl2SciY50,Idl2SciY51,Idl2SciY52,Idl2SciY53,Idl2SciY54,Idl2SciY55
NIRCAM,NRCA3_SUB64P,NRCALL_CNTR,SUBARRAY,QUAD,2048,2048,32.5,32.5,64,64,32.5,32.5,0.031682,0.031891,20.5087,-559.2070,0.5813,-1,0.0,-1,-89.9859,0.5813,-1.0139,1.0141,1.0136,-1.0134,-1.0105,-1.0308,1.0105,1.0303,2014-01-01,,5,0.00000E+00,3.16801E-02,0.00000E+00,1.08866E-07,-2.51813E-07,4.91744E-09,1.59773E-11,-9.15153E-12,1.75460E-11,-2.50423E-12,1.49451E-15,-1.30516E-15,1.74671E-15,-1.37384E-15,2.56211E-16,1.40076E-19,1.41622E-20,2.87013E-19,1.55594E-20,1.43504E-19,2.72834E-21,0.00000E+00,-3.13601E-04,3.18913E-02,4.73757E-08,1.20443E-07,-1.95889E-07,-2.42703E-12,1.59146E-11,-9.19658E-12,1.72946E-11,-2.62289E-16,1.33439E-15,-1.89056E-15,1.22072E-15,-1.56423E-15,1.15742E-21,1.55459E-19,1.14942E-20,2.91379E-19,9.33714E-21,1.33858E-19,1.28075E-01,3.15612E+01,3.20688E-01,-3.31779E-03,7.87273E-03,7.56898E-05,-1.60731E-05,1.48277E-06,-1.55817E-05,4.54529E-07,-2.65824E-08,5.00275E-08,-9.65175E-09,4.22921E-08,1.51005E-09,-2.37492E-10,-1.13993E-10,-3.93724E-10,-1.27577E-10,-1.61490E-10,-1.96781E-11,1.88519E-01,-1.62827E-02,3.13488E+01,-1.48035E-03,-3.45452E-03,6.16080E-03,1.56291E-06,-1.74307E-05,7.39826E-07,-1.56042E-05,1.47332E-08,-9.88750E-09,6.34606E-08,3.56892E-09,3.96825E-08,-1.28290E-11,-1.84878E-10,-1.02145E-10,-3.05881E-10,-8.65581E-11,-1.16579E-10
NIRCAM,NRCA3_SUB160P,NRCALL_CNTR,SUBARRAY,QUAD,2048,2048,80.5,80.5,160,160,80.5,80.5,0.031659,0.031867,22.0441,-557.6773,0.5589,-1,0.0,-1,-89.9842,0.5589,-2.5335,2.5350,2.5317,-2.5304,-2.5255,-2.5751,2.5252,2.5717,2014-01-01,,5,0.00000E+00,3.16579E-02,0.00000E+00,1.06140E-07,-2.49331E-07,3.80691E-09,1.56324E-11,-8.80563E-12,1.71877E-11,-2.39693E-12,1.46167E-15,-1.28084E-15,1.70834E-15,-1.34825E-15,2.50575E-16,1.40075E-19,1.41015E-20,2.87008E-19,1.54456E-20,1.43501E-19,2.67608E-21,0.00000E+00,-3.00118E-04,3.18669E-02,4.85134E-08,1.17970E-07,-1.92990E-07,-2.30790E-12,1.55416E-11,-8.83642E-12,1.69384E-11,-2.54535E-16,1.30514E-15,-1.84959E-15,1.19402E-15,-1.53246E-15,1.21210E-21,1.55464E-19,1.16062E-20,2.91385E-19,9.39316E-21,1.33859E-19,1.24768E-01,3.15833E+01,3.08694E-01,-3.24216E-03,7.82130E-03,1.01354E-04,-1.58388E-05,1.22592E-06,-1.53613E-05,3.99681E-07,-2.49328E-08,4.95239E-08,-8.42338E-09,4.16961E-08,1.60728E-09,-2.37493E-10,-1.13991E-10,-3.93724E-10,-1.27573E-10,-1.61489E-10,-1.96770E-11,1.78763E-01,-1.67119E-02,3.13728E+01,-1.51381E-03,-3.39925E-03,6.08877E-03,1.45836E-06,-1.71944E-05,5.63585E-07,-1.53695E-05,1.45489E-08,-9.06385E-09,6.25279E-08,3.97905E-09,3.89239E-08,-1.28303E-11,-1.84879E-10,-1.02146E-10,-3.05881E-10,-8.65579E-11,-1.16579E-10
NIRCAM,NRCA3_SUB400P,NRCALL_CNTR,SUBARRAY,QUAD,2048,2048,200.5,200.5,400,400,200.5,200.5,0.031605,0.031808,25.8754,-553.8581,0.5046,-1,0.0,-1,-89.9818,0.5046,-6.3267,6.3349,6.3152,-6.3073,-6.3089,-6.4254,6.3071,6.4056,2014-01-01,,5,0.00000E+00,3.16039E-02,-5.42101E-20,9.96098E-08,-2.43407E-07,1.16033E-09,1.48025E-11,-7.97131E-12,1.63233E-11,-2.13775E-12,1.37954E-15,-1.21989E-15,1.61223E-15,-1.28414E-15,2.36337E-16,1.40074E-19,1.39543E-20,2.86997E-19,1.51696E-20,1.43492E-19,2.54931E-21,0.00000E+00,-2.68331E-04,3.18076E-02,5.12006E-08,1.12099E-07,-1.86038E-07,-2.02370E-12,1.46453E-11,-7.97107E-12,1.60805E-11,-2.35300E-16,1.23215E-15,-1.74734E-15,1.12738E-15,-1.45304E-15,1.34477E-21,1.55478E-19,1.18780E-20,2.91399E-19,9.52907E-21,1.33861E-19,1.19815E-01,3.16370E+01,2.79449E-01,-3.05961E-03,7.69909E-03,1.62899E-04,-1.53014E-05,6.11483E-07,-1.48393E-05,2.69408E-07,-2.08170E-08,4.82655E-08,-5.35902E-09,4.02076E-08,1.84975E-09,-2.37495E-10,-1.13984E-10,-3.93723E-10,-1.27564E-10,-1.61486E-10,-1.96743E-11,1.53787E-01,-1.70065E-02,3.14314E+01,-1.59375E-03,-3.26672E-03,5.91467E-03,1.20792E-06,-1.66335E-05,1.44559E-07,-1.48067E-05,1.40886E-08,-7.00911E-09,6.01988E-08,5.00166E-09,3.70297E-08,-1.28333E-11,-1.84881E-10,-1.02149E-10,-3.05882E-10,-8.65575E-11,-1.16577E-10
NIRCAM,NRCA5_SUB64P,NRCALL_CNTR,SUBARRAY,QUAD,2048,2048,32.5,32.5,64,64,32.5,32.5,0.064232,0.064678,22.9310,-556.5529,0.6080,-1,0.0,-1,-89.9975,0.6080,-2.0558,2.0569,2.0548,-2.0537,-2.0481,-2.0926,2.0478,2.0902,2014-01-01,,5,0.00000E+00,6.42280E-02,0.00000E+00,4.92780E-07,-1.02734E-06,3.71306E-08,1.52295E-10,-6.77331E-11,1.61855E-10,-1.83276E-11,2.36320E-14,-2.02117E-14,2.65276E-14,-2.11273E-14,3.72494E-15,4.67756E-18,5.97677E-19,9.41553E-18,6.87857E-19,4.63836E-18,1.08126E-19,0.00000E+00,-6.78867E-04,6.46779E-02,1.72772E-07,5.18477E-07,-8.29214E-07,-1.80437E-11,1.51996E-10,-6.74275E-11,1.61834E-10,-3.73558E-15,2.09116E-14,-2.86839E-14,1.83121E-14,-2.38625E-14,5.20638E-20,5.17743E-18,5.45584E-19,9.53337E-18,4.83105E-19,4.29582E-18,3.57193E-02,1.55669E+01,1.66650E-01,-1.81341E-03,3.85807E-03,-3.30035E-05,-8.90888E-06,7.04447E-08,-8.43936E-06,4.14290E-08,-9.96656E-09,1.93661E-08,-6.70014E-10,1.60150E-08,1.47498E-09,-9.75003E-11,-5.65736E-11,-1.67587E-10,-6.42015E-11,-6.74335E-11,-1.01602E-11,9.33792E-02,-4.33932E-03,1.54575E+01,-6.46850E-04,-1.80170E-03,3.12499E-03,6.17414E-07,-9.55347E-06,-2.56666E-07,-8.59675E-06,6.45503E-09,-1.70040E-09,2.55482E-08,4.92433E-09,1.52688E-08,-6.22688E-12,-8.19531E-11,-5.29540E-11,-1.30419E-10,-4.47051E-11,-4.83540E-11
NIRCAM,NRCA5_SUB160P,NRCALL_CNTR,SUBARRAY,QUAD,2048,2048,80.5,80.5,160,160,80.5,80.5,0.064137,0.064575,26.0435,-553.4513,0.5620,-1,0.0,-1,-89.9919,0.5620,-5.1341,5.1405,5.1275,-5.1213,-5.1173,-5.2230,5.1157,5.2087,2014-01-01,,5,0.00000E+00,6.41336E-02,1.08420E-19,4.67971E-07,-1.00622E-06,2.76224E-08,1.46925E-10,-6.25107E-11,1.56435E-10,-1.67626E-11,2.25409E-14,-1.94385E-14,2.52928E-14,-2.03168E-14,3.54661E-15,4.67751E-18,5.93519E-19,9.41509E-18,6.80200E-19,4.63797E-18,1.04676E-19,0.00000E+00,-6.20020E-04,6.45752E-02,1.82784E-07,4.97132E-07,-8.03167E-07,-1.62500E-11,1.46311E-10,-6.20327E-11,1.56477E-10,-3.48146E-15,1.99543E-14,-2.73694E-14,1.74733E-14,-2.28519E-14,5.58207E-20,5.17791E-18,5.53146E-19,9.53392E-18,4.86830E-19,4.29591E-18,3.72280E-02,1.55898E+01,1.54379E-01,-1.73105E-03,3.80636E-03,-6.77598E-06,-8.73359E-06,-1.09874E-07,-8.29124E-06,1.09901E-08,-8.62410E-09,1.90316E-08,2.97697E-10,1.55783E-08,1.52715E-09,-9.75011E-11,-5.65714E-11,-1.67587E-10,-6.41983E-11,-6.74324E-11,-1.01593E-11,8.15581E-02,-5.48441E-03,1.54821E+01,-6.81608E-04,-1.74459E-03,3.04680E-03,5.33681E-07,-9.38464E-06,-3.66577E-07,-8.42687E-06,6.29780E-09,-1.00798E-09,2.48297E-08,5.18194E-09,1.46582E-08,-6.22803E-12,-8.19542E-11,-5.29548E-11,-1.30420E-10,-4.47048E-11,-4.83534E-11
NIRCAM,NRCA5_SUB400P,NRCALL_CNTR,SUBARRAY,QUAD,2048,2048,200.5,200.5,400,400,200.5,200.5,0.063914,0.064333,33.7948,-545.7190,0.4538,-1,0.0,-1,-89.9846,0.4538,-12.8057,12.8400,12.7624,-12.7301,-12.7741,-13.0066,12.7670,12.9278,2014-01-01,,5,0.00000E+00,6.39116E-02,-1.08420E-19,4.10219E-07,-9.57577E-07,5.70686E-09,1.34571E-10,-5.04271E-11,1.43894E-10,-1.31367E-11,1.98110E-14,-1.74970E-14,2.21938E-14,-1.82829E-14,3.09125E-15,4.67740E-18,5.83739E-19,9.41403E-18,6.62195E-19,4.63704E-18,9.65628E-20,0.00000E+00,-4.89104E-04,6.43331E-02,2.05476E-07,4.48390E-07,-7.42387E-07,-1.22125E-11,1.33276E-10,-4.96597E-11,1.44114E-10,-2.85620E-15,1.75686E-14,-2.40944E-14,1.53844E-14,-2.03270E-14,6.46538E-20,5.17902E-18,5.70925E-19,9.53519E-18,4.95588E-19,4.29610E-18,4.45972E-02,1.56441E+01,1.25212E-01,-1.53467E-03,3.68582E-03,5.55297E-05,-8.37410E-06,-5.19248E-07,-7.96583E-06,-5.60585E-08,-5.28143E-09,1.81956E-08,2.70608E-09,1.44885E-08,1.65674E-09,-9.75029E-11,-5.65664E-11,-1.67586E-10,-6.41906E-11,-6.74298E-11,-1.01571E-11,5.36203E-02,-6.72432E-03,1.55408E+01,-7.62875E-04,-1.60943E-03,2.85982E-03,3.43034E-07,-9.01125E-06,-6.10263E-07,-8.03975E-06,5.90565E-09,7.15407E-10,2.30370E-08,5.82188E-09,1.31355E-08,-6.23073E-12,-8.19566E-11,-5.29569E-11,-1.30420E-10,-4.47042E-11,-4.83519E-11
NIRCAM,NRCB1_SUB64P,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,2016.5,32.5,64,64,32.5,32.5,0.030570,0.030661,-151.1039,-426.9936,0.5028,-1,180.0,-1,-89.3190,0.5028,-0.9783,0.9785,0.9782,-0.9780,-0.9841,-0.9780,0.9842,0.9782,2014-01-01,,5,0.00000E+00,3.05698E-02,-2.00577E-18,3.57065E-08,-1.32534E-07,4.88411E-08,1.42952E-11,6.49564E-12,1.45591E-11,2.12205E-12,1.40046E-15,9.04852E-16,1.71561E-15,9.43039E-16,3.14919E-16,1.39338E-19,-1.10139E-20,2.85917E-19,-9.82860E-21,1.43189E-19,-1.51118E-22,0.00000E+00,9.50779E-05,3.06611E-02,1.00099E-07,-6.89679E-09,-4.34964E-08,2.77058E-12,1.39081E-11,7.05440E-12,1.41110E-11,3.44235E-16,1.17629E-15,1.62664E-15,1.06107E-15,1.22197E-15,-3.79464E-21,1.55764E-19,-1.67612E-20,2.91085E-19,-1.19211E-20,1.33922E-19,-4.83326E+00,3.25360E+01,2.83971E-01,-3.85110E-03,4.75691E-03,-1.86609E-03,-3.51313E-05,-1.77743E-06,-2.01745E-05,-1.27115E-06,-1.13567E-07,5.42650E-09,-9.41114E-08,-9.81892E-09,-9.60326E-09,-2.37769E-10,1.14023E-10,-3.94117E-10,1.27607E-10,-1.61621E-10,1.96749E-11,-4.35747E-01,-4.04095E-01,3.25956E+01,-3.49056E-03,-2.50771E-04,1.58467E-03,-1.34788E-06,-2.11552E-05,-2.96267E-06,-1.46998E-05,-1.31303E-09,-5.96874E-08,-1.78420E-08,-3.76834E-08,-2.60760E-08,1.28778E-11,-1.84908E-10,1.02179E-10,-3.05870E-10,8.65356E-11,-1.16543E-10
NIRCAM,NRCB1_SUB160P,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1968.5,80.5,160,160,80.5,80.5,0.030573,0.030666,-149.6495,-428.4826,0.4995,-1,180.0,-1,-89.3362,0.4995,-2.4462,2.4472,2.4455,-2.4445,-2.4600,-2.4459,2.4606,2.4467,2014-01-01,,5,0.00000E+00,3.05729E-02,-8.13152E-18,3.33598E-08,-1.34526E-07,4.78540E-08,1.39865E-11,6.20359E-12,1.42620E-11,2.01681E-12,1.36753E-15,8.79452E-16,1.67576E-15,9.16431E-16,3.08014E-16,1.39339E-19,-1.10229E-20,2.85918E-19,-9.84538E-21,1.43190E-19,-1.58842E-22,0.00000E+00,8.76612E-05,3.06658E-02,9.90512E-08,-8.88674E-09,-4.58365E-08,2.65014E-12,1.35869E-11,6.75001E-12,1.38293E-11,3.37748E-16,1.14805E-15,1.58723E-15,1.03546E-15,1.19042E-15,-3.78660E-21,1.55763E-19,-1.67447E-20,2.91085E-19,-1.19129E-20,1.33922E-19,-4.57270E+00,3.25399E+01,2.82480E-01,-3.69678E-03,4.82133E-03,-1.83147E-03,-3.44837E-05,-1.52355E-06,-1.98599E-05,-1.20034E-06,-1.12008E-07,5.93736E-09,-9.29622E-08,-9.22715E-09,-9.51472E-09,-2.37769E-10,1.14023E-10,-3.94117E-10,1.27607E-10,-1.61621E-10,1.96751E-11,-3.94664E-01,-3.93642E-01,3.25911E+01,-3.45362E-03,-1.81186E-04,1.65403E-03,-1.25248E-06,-2.08447E-05,-2.74459E-06,-1.44922E-05,-1.13136E-09,-5.89162E-08,-1.69212E-08,-3.73094E-08,-2.53340E-08,1.28776E-11,-1.84907E-10,1.02178E-10,-3.05870E-10,8.65357E-11,-1.16543E-10
NIRCAM,NRCB1_SUB400P,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1848.5,200.5,400,400,200.5,200.5,0.030582,0.030679,-146.0122,-432.2043,0.4897,-1,180.0,-1,-89.3777,0.4897,-6.1193,6.1251,6.1140,-6.1081,-6.1489,-6.1194,6.1514,6.1241,2014-01-01,,5,0.00000E+00,3.05820E-02,3.68629E-18,2.77403E-08,-1.39266E-07,4.55137E-08,1.32477E-11,5.50594E-12,1.35528E-11,1.76483E-12,1.28519E-15,8.15939E-16,1.57612E-15,8.49897E-16,2.90737E-16,1.39339E-19,-1.10495E-20,2.85921E-19,-9.89502E-21,1.43192E-19,-1.81679E-22,0.00000E+00,7.07579E-05,3.06788E-02,9.65711E-08,-1.36094E-08,-5.14505E-08,2.36070E-12,1.28181E-11,6.02202E-12,1.31567E-11,3.21548E-16,1.07744E-15,1.48874E-15,9.71465E-16,1.11155E-15,-3.76284E-21,1.55761E-19,-1.66960E-20,2.91083E-19,-1.18884E-20,1.33922E-19,-3.96827E+00,3.25471E+01,2.77888E-01,-3.32468E-03,4.97518E-03,-1.74821E-03,-3.29071E-05,-9.13754E-07,-1.90994E-05,-1.02940E-06,-1.08109E-07,7.21343E-09,-9.00874E-08,-7.74850E-09,-9.29311E-09,-2.37768E-10,1.14024E-10,-3.94117E-10,1.27609E-10,-1.61621E-10,1.96756E-11,-2.98066E-01,-3.68391E-01,3.25785E+01,-3.36503E-03,-1.38356E-05,1.82207E-03,-1.02367E-06,-2.00951E-05,-2.21850E-06,-1.39948E-05,-6.77417E-10,-5.69872E-08,-1.46202E-08,-3.63733E-08,-2.34796E-08,1.28770E-11,-1.84907E-10,1.02178E-10,-3.05870E-10,8.65358E-11,-1.16543E-10
NIRCAM,NRCB5_SUB64P,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,2016.5,32.5,64,64,32.5,32.5,0.062384,0.062572,-151.2737,-428.7578,0.2699,-1,180.0,-1,-89.3370,0.2699,-1.9963,1.9972,1.9962,-1.9953,-2.0156,-1.9883,2.0164,1.9890,2014-01-01,,5,0.00000E+00,6.23825E-02,8.23994E-18,2.32519E-07,-4.74976E-07,2.25243E-07,1.43083E-10,4.91382E-11,1.41425E-10,1.67444E-11,2.31667E-14,1.33841E-14,2.76404E-14,1.39037E-14,5.01007E-15,4.72653E-18,-4.89614E-19,9.50658E-18,-5.02201E-19,4.68081E-18,-3.22561E-20,0.00000E+00,4.28030E-04,6.25722E-02,4.40550E-07,3.35425E-08,-8.16183E-08,2.39971E-11,1.40576E-10,5.46444E-11,1.39033E-10,5.83657E-15,1.91224E-14,2.54464E-14,1.66894E-14,1.85311E-14,-1.30240E-19,5.24207E-18,-6.78924E-19,9.64701E-18,-5.38566E-19,4.34528E-18,-1.81226E+00,1.59643E+01,7.52123E-02,-1.93693E-03,2.07116E-03,-9.94754E-04,-1.63713E-05,-1.76731E-07,-1.06754E-05,-4.29688E-07,-4.52891E-08,5.60983E-09,-3.91600E-08,-1.94469E-09,-3.61088E-09,-9.73229E-11,5.65969E-11,-1.67342E-10,6.42958E-11,-6.73701E-11,1.02291E-11,-2.21327E-01,-1.92380E-01,1.59728E+01,-1.80670E-03,-3.56014E-04,3.76778E-04,-5.83608E-07,-1.16223E-05,-9.17475E-07,-8.51647E-06,-5.73340E-11,-2.67785E-08,-4.08943E-09,-1.55170E-08,-9.86892E-09,6.13798E-12,-8.17294E-11,5.26837E-11,-1.30062E-10,4.45309E-11,-4.82212E-11
NIRCAM,NRCB5_SUB160P,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1968.5,80.5,160,160,80.5,80.5,0.062386,0.062580,-148.2935,-431.7950,0.2680,-1,180.0,-1,-89.3765,0.2680,-4.9914,4.9967,4.9905,-4.9850,-5.0353,-4.9735,5.0397,4.9775,2014-01-01,,5,0.00000E+00,6.23845E-02,-1.71304E-17,2.10011E-07,-4.92835E-07,2.16272E-07,1.38118E-10,4.46742E-11,1.36891E-10,1.51519E-11,2.20557E-14,1.25649E-14,2.63430E-14,1.30526E-14,4.79256E-15,4.72654E-18,-4.89785E-19,9.50660E-18,-5.02516E-19,4.68083E-18,-3.23979E-20,0.00000E+00,3.87086E-04,6.25799E-02,4.30621E-07,1.52593E-08,-1.03832E-07,2.20069E-11,1.35510E-10,4.99239E-11,1.34792E-10,5.61693E-15,1.81815E-14,2.41558E-14,1.58671E-14,1.75142E-14,-1.30086E-19,5.24206E-18,-6.78613E-19,9.64700E-18,-5.38413E-19,4.34528E-18,-1.61968E+00,1.59690E+01,7.48702E-02,-1.79263E-03,2.13576E-03,-9.59621E-04,-1.58566E-05,6.73528E-09,-1.04290E-05,-3.80940E-07,-4.40110E-08,5.95186E-09,-3.82499E-08,-1.50931E-09,-3.56547E-09,-9.73229E-11,5.65970E-11,-1.67342E-10,6.42959E-11,-6.73702E-11,1.02292E-11,-1.80125E-01,-1.80753E-01,1.59713E+01,-1.76693E-03,-2.82445E-04,4.56129E-04,-5.03520E-07,-1.13632E-05,-7.54902E-07,-8.35432E-06,9.94479E-11,-2.61244E-08,-3.37521E-09,-1.52829E-08,-9.26925E-09,6.13794E-12,-8.17293E-11,5.26837E-11,-1.30062E-10,4.45309E-11,-4.82213E-11
NIRCAM,NRCB5_SUB400P,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1848.5,200.5,400,400,200.5,200.5,0.062403,0.062612,-140.8413,-439.3816,0.2568,-1,180.0,-1,-89.4682,0.2568,-12.4900,12.5176,12.4756,-12.4466,-12.5757,-12.4529,12.5937,12.4752,2014-01-01,,5,0.00000E+00,6.24020E-02,-1.19262E-18,1.57550E-07,-5.33904E-07,1.95716E-07,1.26810E-10,3.45616E-11,1.26634E-10,1.15184E-11,1.92775E-14,1.05153E-14,2.30974E-14,1.09237E-14,4.24737E-15,4.72656E-18,-4.90812E-19,9.50673E-18,-5.04406E-19,4.68093E-18,-3.32493E-20,0.00000E+00,2.99470E-04,6.26119E-02,4.08021E-07,-2.66127E-08,-1.55882E-07,1.74273E-11,1.23985E-10,3.91969E-11,1.25217E-10,5.06971E-15,1.58302E-14,2.09317E-14,1.38124E-14,1.49725E-14,-1.29159E-19,5.24196E-18,-6.76751E-19,9.64690E-18,-5.37496E-19,4.34527E-18,-1.20563E+00,1.59763E+01,7.22548E-02,-1.45361E-03,2.28628E-03,-8.76740E-04,-1.46409E-05,4.27381E-07,-9.85390E-06,-2.67228E-07,-4.08143E-08,6.80454E-09,-3.59725E-08,-4.22709E-10,-3.45151E-09,-9.73227E-11,5.65975E-11,-1.67342E-10,6.42967E-11,-6.73704E-11,1.02294E-11,-9.00157E-02,-1.53594E-01,1.59643E+01,-1.67389E-03,-1.09121E-04,6.46171E-04,-3.20351E-07,-1.07598E-05,-3.76705E-07,-7.98403E-06,4.90777E-10,-2.44878E-08,-1.59241E-09,-1.46962E-08,-7.77170E-09,6.13766E-12,-8.17291E-11,5.26835E-11,-1.30062E-10,4.45310E-11,-4.82214E-11
NIRCAM,NRCA5_GRISMC_WFSS,NRCB_CNTR,SLIT,QUAD,,,,,,,,,,,86.1035,-493.2275,0.0000,-1,,,,0.0000,64.9197,62.7689,-62.9684,-64.9407,-76.2196,97.4944,96.9200,-76.0028,2014-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRCAM,NRCA5_GRISMR_WFSS,NRCB_CNTR,SLIT,QUAD,,,,,,,,,,,86.1035,-493.2275,0.0000,-1,,,,0.0000,73.5683,72.3979,-72.7511,-78.0503,-64.7190,64.5183,64.0831,-63.9872,2014-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRCAM,NRCALL_GRISMC_WFSS,NRCB_CNTR,COMPOUND,QUAD,,,,,,,,,,,-0.3174,-492.5913,0.0000,-1,,,,0.0000,-151.3547,-149.3893,152.1684,154.1607,-76.1915,96.2838,98.8979,-76.7056,2014-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRCAM,NRCALL_GRISMR_WFSS,NRCB_CNTR,COMPOUND,QUAD,,,,,,,,,,,-0.3174,-492.5913,0.0000,-1,,,,0.0000,-164.4712,-159.1720,160.5442,162.7679,-64.6234,63.4469,65.4342,-62.9394,2014-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRCAM,NRCA2_MASK210R,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,743.5,571.0,640,640,320.5,321.0,0.030689,0.030781,127.2272,-405.2448,-0.2374,-1,180.0,-1,-90.3240,-0.2374,-9.8414,9.8330,9.8009,-9.8099,-9.8460,-9.8823,9.8254,9.8492,2014-01-01,,5,0.00000E+00,3.06893E-02,-1.92446E-18,-5.74068E-09,-1.55202E-07,-3.67851E-08,1.05129E-11,-3.15808E-12,1.11244E-11,-9.00634E-13,-8.98083E-16,6.00196E-16,-1.10381E-15,6.18258E-16,-2.08551E-16,1.40797E-19,1.10519E-20,2.88361E-19,1.00093E-20,1.44167E-19,3.73943E-22,0.00000E+00,-4.64244E-05,3.07813E-02,8.89865E-08,3.06366E-08,-6.98279E-08,-1.32797E-12,1.01871E-11,-3.51886E-12,1.10659E-11,2.68434E-16,-7.39723E-16,1.15362E-15,-6.66562E-16,8.35219E-16,3.50837E-21,1.56503E-19,1.56159E-20,2.93229E-19,1.10731E-20,1.34691E-19,1.89669E+00,3.24992E+01,-1.34758E-01,1.78263E-03,5.43269E-03,1.41961E-03,-2.61388E-05,-9.09872E-07,-1.59843E-05,4.34607E-07,8.88740E-08,1.00507E-08,7.45917E-08,-3.36603E-09,7.75320E-09,-2.37314E-10,-1.14348E-10,-3.93613E-10,-1.28258E-10,-1.61551E-10,-1.99782E-11,-1.09811E-02,1.90996E-01,3.24775E+01,-3.08151E-03,-6.74921E-04,2.36872E-03,3.80447E-07,-1.70744E-05,5.18238E-07,-1.23092E-05,5.06372E-10,4.68518E-08,-7.72263E-09,3.04114E-08,-1.71295E-08,-1.23531E-11,-1.84438E-10,-1.01222E-10,-3.05235E-10,-8.60983E-11,-1.16369E-10
