Wavelength Width AperCor
2.89377682403433 2.6999999999999997 1.0499887477862189
2.89377682403433 2.82 1.0482292378827356
2.89377682403433 2.94 1.0463582521384773
2.89377682403433 3.06 1.044617869705476
2.89377682403433 3.18 1.0427612330534495
2.89377682403433 3.3 1.0417739915578705
2.89377682403433 3.42 1.0403000851196256
2.89377682403433 3.54 1.038020669768195
2.89377682403433 3.6599999999999997 1.036407308878087
2.89377682403433 3.78 1.0355246383890162
2.89377682403433 3.9 1.0346138939405947
2.89377682403433 4.02 1.0332618824530098
2.89377682403433 4.14 1.0321134270259373
2.89377682403433 4.26 1.0311674754859028
2.89377682403433 4.38 1.0303102075174335
2.89377682403433 4.499999999999999 1.0291805395372058
2.89377682403433 4.619999999999999 1.0284038814543306
2.89377682403433 4.739999999999999 1.0276316115930924
2.89377682403433 4.859999999999999 1.0268396981929475
2.89377682403433 4.9799999999999995 1.0260515206501386
2.89377682403433 5.1 1.0255902184569823
2.89377682403433 5.22 1.0249027996618965
2.89377682403433 5.339999999999999 1.0239243546436598
2.89377682403433 5.459999999999999 1.023082930690308
2.89377682403433 5.579999999999999 1.022649511205287
2.89377682403433 5.699999999999999 1.0222757336778914
2.89377682403433 5.819999999999999 1.021665782281769
2.89377682403433 5.9399999999999995 1.0211264553825208
2.89377682403433 6.06 1.0206952426478035
2.89377682403433 6.18 1.0202988141930307
2.89377682403433 6.3 1.0196953097402364
2.89377682403433 6.419999999999999 1.0193287787250394
2.89377682403433 6.539999999999999 1.0190147018250144
2.89377682403433 6.659999999999999 1.0186599006459713
2.89377682403433 6.779999999999999 1.0183196386469842
2.89377682403433 6.8999999999999995 1.0181012787208445
2.89377682403433 7.02 1.01782278400628
2.89377682403433 7.14 1.017397578902856
2.89377682403433 7.259999999999999 1.0168928327833702
2.89377682403433 7.379999999999999 1.0167177358473503
2.89377682403433 7.499999999999999 1.0165596428793136
2.89377682403433 7.619999999999999 1.0163275744269022
2.89377682403433 7.739999999999999 1.0160899047076213
2.89377682403433 7.859999999999999 1.0158955473657936
2.89377682403433 7.9799999999999995 1.0157094575359362
2.89377682403433 8.1 1.0154353170103056
2.89377682403433 8.22 1.0152057416251505
2.89377682403433 8.34 1.0150857946280862
2.89377682403433 8.46 1.0149542287848177
2.89377682403433 8.58 1.0147950428563781
2.89377682403433 8.700000000000001 1.014691814967209
2.89377682403433 8.82 1.014562342146188
2.89377682403433 8.94 1.0143735177578113
2.89377682403433 9.06 1.0141055506235959
2.89377682403433 9.18 1.0140002933773975
2.89377682403433 9.3 1.013918616380841
2.89377682403433 9.42 1.0138235568446843
2.89377682403433 9.540000000000001 1.0137220248683227
2.89377682403433 9.66 1.013619948256605
2.89377682403433 9.78 1.0135103782044816
2.89377682403433 9.9 1.0133249651496496
2.89377682403433 10.02 1.0131563958769985
2.89377682403433 10.14 1.0130983777737803
2.89377682403433 10.26 1.013030366452928
2.89377682403433 10.38 1.0129325146696382
2.89377682403433 10.5 1.0128442576646148
2.89377682403433 10.62 1.012745974577166
2.89377682403433 10.74 1.012638459368706
2.89377682403433 10.86 1.0124731748762585
2.89377682403433 10.98 1.0123757171539927
2.89377682403433 11.1 1.012297857811154
2.89377682403433 11.22 1.0122298516149029
2.89377682403433 11.34 1.0121592449786192
2.89377682403433 11.46 1.012075969762519
2.89377682403433 11.58 1.0119759691935069
2.89377682403433 11.7 1.0118153649968376
2.89377682403433 11.82 1.0116518279874842
2.89377682403433 11.94 1.0115859236129312
2.89377682403433 12.06 1.0115141153994671
2.89377682403433 12.18 1.011427224004902
2.89377682403433 12.3 1.0113288524487043
2.89377682403433 12.42 1.011224559934641
2.89377682403433 12.540000000000001 1.0111400295702582
2.89377682403433 12.66 1.0110116263965208
2.89377682403433 12.78 1.0109045128517602
2.89377682403433 12.9 1.0108166810272174
2.89377682403433 13.02 1.0107431610324635
2.89377682403433 13.14 1.0106742493134027
2.89377682403433 13.26 1.0105943858660744
2.89377682403433 13.38 1.0104926787431046
2.89377682403433 13.5 1.0103566539238766
2.89377682403433 13.62 1.0101767451603243
2.89377682403433 13.74 1.010098993622682
2.89377682403433 13.86 1.0100247295699456
2.89377682403433 13.98 1.009947331876167
2.89377682403433 14.1 1.0098497258537944
2.89377682403433 14.22 1.0097548241692642
2.89377682403433 14.34 1.0096800078395183
2.89377682403433 14.459999999999999 1.0095717510345563
2.89377682403433 14.58 1.0094665641384688
2.89377682403433 14.7 1.0093907811130471
2.89377682403433 14.82 1.0093207777712825
2.89377682403433 14.94 1.0092583814689706
2.89377682403433 15.06 1.0091925964028106
2.89377682403433 15.18 1.009112642307427
2.89377682403433 15.3 1.009006262309558
2.89377682403433 15.42 1.0088520056733035
2.89377682403433 15.54 1.0087822868626766
2.89377682403433 15.66 1.0087199147830335
2.89377682403433 15.78 1.0086614502570714
2.89377682403433 15.9 1.008585446468765
2.89377682403433 16.02 1.0085134784731244
2.89377682403433 16.139999999999997 1.0084599759729793
2.89377682403433 16.259999999999998 1.0083724094814333
2.89377682403433 16.38 1.0082777596613548
2.89377682403433 16.499999999999996 1.0082236399139854
2.89377682403433 16.619999999999997 1.0081768045222008
2.89377682403433 16.74 1.0081323947358003
2.89377682403433 16.86 1.0080871348298857
2.89377682403433 16.979999999999997 1.0080410139631621
2.89377682403433 17.099999999999998 1.0079702330230065
2.89377682403433 17.22 1.007850673370904
2.89377682403433 17.34 1.0077912491469598
2.89377682403433 17.459999999999997 1.0077537439876085
2.89377682403433 17.58 1.0077199608044585
2.89377682403433 17.7 1.0076756001004963
2.89377682403433 17.819999999999997 1.0076315399431734
2.89377682403433 17.939999999999998 1.0076016903826859
2.89377682403433 18.06 1.0075313758738884
2.89377682403433 18.18 1.0074463800600035
2.89377682403433 18.299999999999997 1.0074147623804166
2.89377682403433 18.419999999999998 1.0073889086287964
2.89377682403433 18.54 1.0073623915683902
2.89377682403433 18.659999999999997 1.0073331598223887
2.89377682403433 18.779999999999998 1.0073093299313112
2.89377682403433 18.9 1.0072714888159724
2.89377682403433 19.02 1.0071746325523878
2.89377682403433 19.139999999999997 1.0071240432268285
2.89377682403433 19.259999999999998 1.0071020618077329
2.89377682403433 19.38 1.0070859072717575
2.89377682403433 19.499999999999996 1.007058337808181
2.89377682403433 19.619999999999997 1.0070368950998478
2.89377682403433 19.74 1.0070189300931736
2.89377682403433 19.86 1.0069608274853208
2.89377682403433 19.979999999999997 1.0068690463213517
2.89377682403433 20.099999999999998 1.0068456409299245
2.89377682403433 20.22 1.0068305391555183
2.89377682403433 20.339999999999996 1.0068106728486401
2.89377682403433 20.459999999999997 1.0067852369246753
2.89377682403433 20.58 1.0067685089651701
2.89377682403433 20.7 1.0067457986650257
2.89377682403433 20.819999999999997 1.0066657552751517
2.89377682403433 20.939999999999998 1.006609658787883
2.89377682403433 21.06 1.0065917538209463
2.89377682403433 21.179999999999996 1.0065773327457148
2.89377682403433 21.299999999999997 1.006555628620448
2.89377682403433 21.419999999999998 1.0065383867828217
2.89377682403433 21.54 1.0065227985767078
2.89377682403433 21.659999999999997 1.0064640586940858
2.89377682403433 21.779999999999998 1.0063672937293155
2.89377682403433 21.9 1.0063319488044324
2.89377682403433 22.02 1.0063156859779356
2.89377682403433 22.139999999999997 1.0062939142508216
2.89377682403433 22.259999999999998 1.0062624302206644
2.89377682403433 22.38 1.0062419653325598
2.89377682403433 22.499999999999996 1.0062206218549767
2.89377682403433 22.619999999999997 1.0061498564804352
2.89377682403433 22.74 1.0060848827666482
2.89377682403433 22.86 1.0060633738532578
2.89377682403433 22.979999999999997 1.0060451352418887
2.89377682403433 23.099999999999998 1.006022277301732
2.89377682403433 23.22 1.0060027210424536
2.89377682403433 23.339999999999996 1.0059843280682306
2.89377682403433 23.459999999999997 1.0059323364121415
2.89377682403433 23.58 1.0058294708214177
2.89377682403433 23.7 1.0057846908474377
2.89377682403433 23.819999999999997 1.0057650452688138
2.89377682403433 23.939999999999998 1.005742879810214
2.89377682403433 24.06 1.0057069980347502
2.89377682403433 24.179999999999996 1.005682153399748
2.89377682403433 24.299999999999997 1.0056627354079486
2.89377682403433 24.419999999999998 1.0055982722846026
2.89377682403433 24.54 1.005531889364947
2.89377682403433 24.659999999999997 1.005508518064145
2.89377682403433 24.779999999999998 1.0054884829063622
2.89377682403433 24.9 1.0054675649358076
2.89377682403433 25.02 1.0054473783986595
2.89377682403433 25.139999999999997 1.0054310952931218
2.89377682403433 25.259999999999998 1.0053889236644502
2.89377682403433 25.38 1.0052984342223792
2.89377682403433 25.499999999999996 1.005249664582308
2.89377682403433 25.619999999999997 1.0052308546687325
2.89377682403433 25.74 1.0052131528439805
2.89377682403433 25.86 1.0051842535248312
2.89377682403433 25.979999999999997 1.0051620888729973
2.89377682403433 26.099999999999998 1.0051473646230205
2.89377682403433 26.22 1.0051004725191333
2.89377682403433 26.339999999999996 1.0050342545517863
2.89377682403433 26.459999999999997 1.0050144929357088
2.89377682403433 26.58 1.0049980208244664
2.89377682403433 26.7 1.004983807488905
2.89377682403433 26.819999999999997 1.00496668703127
2.89377682403433 26.939999999999998 1.0049556139139422
2.89377682403433 27.06 1.004927346018512
2.89377682403433 27.179999999999996 1.0048581464124235
2.89377682403433 27.299999999999997 1.0048132223417392
2.89377682403433 27.419999999999998 1.0047995435354788
2.89377682403433 27.54 1.004787872046515
2.89377682403433 27.659999999999997 1.004769581567954
2.89377682403433 27.779999999999998 1.0047541983473638
2.89377682403433 27.9 1.0047457497273358
2.89377682403433 28.019999999999996 1.0047116342423252
2.89377682403433 28.139999999999997 1.0046558850179468
2.89377682403433 28.259999999999998 1.0046384036537317
2.89377682403433 28.38 1.004625631803979
2.89377682403433 28.499999999999996 1.0046162124100935
2.89377682403433 28.619999999999997 1.0046020465563592
2.89377682403433 28.74 1.0045939848261187
2.89377682403433 28.859999999999996 1.0045796482822253
2.89377682403433 28.979999999999997 1.0045282179187438
2.89377682403433 29.099999999999998 1.0044915627425015
2.89377682403433 29.22 1.0044801297455426
2.89377682403433 29.339999999999996 1.0044696581996206
2.89377682403433 29.459999999999997 1.004458444698605
2.89377682403433 29.58 1.0044471732295959
2.89377682403433 29.7 1.0044411132803344
2.89377682403433 29.819999999999997 1.0044133444797159
2.89377682403433 29.939999999999998 1.0043642672356898
2.9066523605150203 0.06 4.52125726049394
2.9066523605150203 0.18 1.5573965364412152
2.9066523605150203 0.3 1.4405136722961562
2.9066523605150203 0.42 1.2302012785999956
2.9066523605150203 0.54 1.1977253576983973
2.9066523605150203 0.6599999999999999 1.186019930040686
2.9066523605150203 0.78 1.1503288369000835
2.9066523605150203 0.8999999999999999 1.13426045733552
2.9066523605150203 1.02 1.1207309272496913
2.9066523605150203 1.1400000000000001 1.1154412218003646
2.9066523605150203 1.26 1.1059814040361973
2.9066523605150203 1.38 1.0972855973586217
2.9066523605150203 1.5 1.0902989742795122
2.9066523605150203 1.62 1.0838180483781565
2.9066523605150203 1.74 1.0761768056539556
2.9066523605150203 1.8599999999999999 1.0707063743881717
2.9066523605150203 1.98 1.0675132659204731
2.9066523605150203 2.1 1.0643036707484232
2.9066523605150203 2.22 1.0606451272629915
2.9066523605150203 2.34 1.0578582326432364
2.9066523605150203 2.46 1.0550865639264086
2.9066523605150203 2.58 1.0526172526795707
2.9066523605150203 2.6999999999999997 1.0502164686063375
2.9066523605150203 2.82 1.0483217370500204
2.9066523605150203 2.94 1.046517494624035
2.9066523605150203 3.06 1.0447942862857231
2.9066523605150203 3.18 1.0428831931520293
2.9066523605150203 3.3 1.0418600496708441
2.9066523605150203 3.42 1.0404915288522
2.9066523605150203 3.54 1.038289513184516
2.9066523605150203 3.6599999999999997 1.0365194070483243
2.9066523605150203 3.78 1.03560034141272
2.9066523605150203 3.9 1.0347525810480378
2.9066523605150203 4.02 1.0334171233550633
2.9066523605150203 4.14 1.032250637285611
2.9066523605150203 4.26 1.0312814748749473
2.9066523605150203 4.38 1.0304172160140923
2.9066523605150203 4.499999999999999 1.0293539959519757
2.9066523605150203 4.619999999999999 1.0284757368647321
2.9066523605150203 4.739999999999999 1.0277468036176318
2.9066523605150203 4.859999999999999 1.0269756428058883
2.9066523605150203 4.9799999999999995 1.026136795411402
2.9066523605150203 5.1 1.0256615773621995
2.9066523605150203 5.22 1.0250332138864051
2.9066523605150203 5.339999999999999 1.0241098609401877
2.9066523605150203 5.459999999999999 1.023192755080299
2.9066523605150203 5.579999999999999 1.022702474874632
2.9066523605150203 5.699999999999999 1.0223518111826555
2.9066523605150203 5.819999999999999 1.0217794215058287
2.9066523605150203 5.9399999999999995 1.021217693881231
2.9066523605150203 6.06 1.020763577310181
2.9066523605150203 6.18 1.0203781006706636
2.9066523605150203 6.3 1.0198236241406382
2.9066523605150203 6.419999999999999 1.0193716984665957
2.9066523605150203 6.539999999999999 1.0190830846228978
2.9066523605150203 6.659999999999999 1.0187342633081233
2.9066523605150203 6.779999999999999 1.0183789936162309
2.9066523605150203 6.8999999999999995 1.0181379603235696
2.9066523605150203 7.02 1.0178941475213918
2.9066523605150203 7.14 1.017512032165067
2.9066523605150203 7.259999999999999 1.0169796394171955
2.9066523605150203 7.379999999999999 1.0167382340771838
2.9066523605150203 7.499999999999999 1.0165937921236252
2.9066523605150203 7.619999999999999 1.0163878600395508
2.9066523605150203 7.739999999999999 1.0161367340990106
2.9066523605150203 7.859999999999999 1.0159384200652875
2.9066523605150203 7.9799999999999995 1.0157501025749605
2.9066523605150203 8.1 1.0155255168496675
2.9066523605150203 8.22 1.0152275637164558
2.9066523605150203 8.34 1.0151158892495626
2.9066523605150203 8.46 1.0149878749426045
2.9066523605150203 8.58 1.0148289543491813
2.9066523605150203 8.700000000000001 1.014712624208193
2.9066523605150203 8.82 1.0145981967597228
2.9066523605150203 8.94 1.0144401223264152
2.9066523605150203 9.06 1.0141756770276782
2.9066523605150203 9.18 1.0140124171521652
2.9066523605150203 9.3 1.0139364678140494
2.9066523605150203 9.42 1.0138514757971682
2.9066523605150203 9.540000000000001 1.0137452061333716
2.9066523605150203 9.66 1.0136495419065097
2.9066523605150203 9.78 1.0135370793130558
2.9066523605150203 9.9 1.0133993876064709
2.9066523605150203 10.02 1.0131823889028755
2.9066523605150203 10.14 1.0131150884001152
2.9066523605150203 10.26 1.0130473478222655
2.9066523605150203 10.38 1.012961947887715
2.9066523605150203 10.5 1.0128714130599688
2.9066523605150203 10.62 1.0127768943700117
2.9066523605150203 10.74 1.0126767415193871
2.9066523605150203 10.86 1.012535436088435
2.9066523605150203 10.98 1.0123955935659215
2.9066523605150203 11.1 1.0123210046811908
2.9066523605150203 11.22 1.012251725489174
2.9066523605150203 11.34 1.012179049114277
2.9066523605150203 11.46 1.012107285175045
2.9066523605150203 11.58 1.01201305905613
2.9066523605150203 11.7 1.0118903587790182
2.9066523605150203 11.82 1.0117011060509182
2.9066523605150203 11.94 1.0116086209071238
2.9066523605150203 12.06 1.0115369572723967
2.9066523605150203 12.18 1.011463072505337
2.9066523605150203 12.3 1.0113682971017
2.9066523605150203 12.42 1.0112628174030327
2.9066523605150203 12.540000000000001 1.0111710636017026
2.9066523605150203 12.66 1.0110744222698973
2.9066523605150203 12.78 1.010935703690295
2.9066523605150203 12.9 1.0108525855355948
2.9066523605150203 13.02 1.01077043283593
2.9066523605150203 13.14 1.0107003846529758
2.9066523605150203 13.26 1.0106307006273423
2.9066523605150203 13.38 1.0105399960366699
2.9066523605150203 13.5 1.0104293504976476
2.9066523605150203 13.62 1.0102476939196754
2.9066523605150203 13.74 1.0101284862330808
2.9066523605150203 13.86 1.010054164348437
2.9066523605150203 13.98 1.009986567940084
2.9066523605150203 14.1 1.0098950014444115
2.9066523605150203 14.22 1.009799807456084
2.9066523605150203 14.34 1.0097105291433621
2.9066523605150203 14.459999999999999 1.0096343818260674
2.9066523605150203 14.58 1.0095076058419832
2.9066523605150203 14.7 1.009429382672674
2.9066523605150203 14.82 1.0093501051031732
2.9066523605150203 14.94 1.0092874776392793
2.9066523605150203 15.06 1.0092265595237555
2.9066523605150203 15.18 1.0091515028120337
2.9066523605150203 15.3 1.009068837354561
2.9066523605150203 15.42 1.008930169881447
2.9066523605150203 15.54 1.0088103871056682
2.9066523605150203 15.66 1.008749361658853
2.9066523605150203 15.78 1.00869386651407
2.9066523605150203 15.9 1.0086253331299224
2.9066523605150203 16.02 1.0085510961163489
2.9066523605150203 16.139999999999997 1.0084860693779405
2.9066523605150203 16.259999999999998 1.0084294734321868
2.9066523605150203 16.38 1.0083250856537262
2.9066523605150203 16.499999999999996 1.0082525045553565
2.9066523605150203 16.619999999999997 1.0082000456161502
2.9066523605150203 16.74 1.0081563523165338
2.9066523605150203 16.86 1.0081108834471832
2.9066523605150203 16.979999999999997 1.0080658537526417
2.9066523605150203 17.099999999999998 1.0080164339788564
2.9066523605150203 17.22 1.0079273561354676
2.9066523605150203 17.34 1.0078125649937133
2.9066523605150203 17.459999999999997 1.0077747063573517
2.9066523605150203 17.58 1.0077389932557856
2.9066523605150203 17.7 1.0077011270080334
2.9066523605150203 17.819999999999997 1.0076551376268785
2.9066523605150203 17.939999999999998 1.0076176929019325
2.9066523605150203 18.06 1.0075820047409798
2.9066523605150203 18.18 1.007495832767969
2.9066523605150203 18.299999999999997 1.0074303081379024
2.9066523605150203 18.419999999999998 1.0074012904146388
2.9066523605150203 18.54 1.0073786752305667
2.9066523605150203 18.659999999999997 1.007349043577813
2.9066523605150203 18.779999999999998 1.007321743380246
2.9066523605150203 18.9 1.007298400873483
2.9066523605150203 19.02 1.0072439291837747
2.9066523605150203 19.139999999999997 1.007149091461648
2.9066523605150203 19.259999999999998 1.0071149865940874
2.9066523605150203 19.38 1.007094364549484
2.9066523605150203 19.499999999999996 1.0070749260935463
2.9066523605150203 19.619999999999997 1.0070491539867588
2.9066523605150203 19.74 1.0070292172616395
2.9066523605150203 19.86 1.0070075654539858
2.9066523605150203 19.979999999999997 1.0069268038985157
2.9066523605150203 20.099999999999998 1.0068568944759961
2.9066523605150203 20.22 1.0068382690336999
2.9066523605150203 20.339999999999996 1.0068244518855634
2.9066523605150203 20.459999999999997 1.0068017897742585
2.9066523605150203 20.58 1.0067773823291561
2.9066523605150203 20.7 1.0067627492187057
2.9066523605150203 20.819999999999997 1.0067299475314655
2.9066523605150203 20.939999999999998 1.0066426511015654
2.9066523605150203 21.06 1.0066033403389916
2.9066523605150203 21.179999999999996 1.0065849371725126
2.9066523605150203 21.299999999999997 1.006571112576411
2.9066523605150203 21.419999999999998 1.0065484290219182
2.9066523605150203 21.54 1.0065331668236759
2.9066523605150203 21.659999999999997 1.006514249678286
2.9066523605150203 21.779999999999998 1.006443598434737
2.9066523605150203 21.9 1.0063505211134092
2.9066523605150203 22.02 1.0063263979245674
2.9066523605150203 22.139999999999997 1.0063103592076903
2.9066523605150203 22.259999999999998 1.0062861941576122
2.9066523605150203 22.38 1.0062559616793059
2.9066523605150203 22.499999999999996 1.0062372058230358
2.9066523605150203 22.619999999999997 1.0062115771822373
2.9066523605150203 22.74 1.0061326229061356
2.9066523605150203 22.86 1.0060781227087718
2.9066523605150203 22.979999999999997 1.0060575240276757
2.9066523605150203 23.099999999999998 1.0060404146264104
2.9066523605150203 23.22 1.0060171243172724
2.9066523605150203 23.339999999999996 1.0059983913446449
2.9066523605150203 23.459999999999997 1.0059788313377946
2.9066523605150203 23.58 1.005916055351872
2.9066523605150203 23.7 1.005820180571124
2.9066523605150203 23.819999999999997 1.0057804228680618
2.9066523605150203 23.939999999999998 1.0057603975223584
2.9066523605150203 24.06 1.0057360647938483
2.9066523605150203 24.179999999999996 1.005701612394777
2.9066523605150203 24.299999999999997 1.0056787470771424
2.9066523605150203 24.419999999999998 1.0056567825089469
2.9066523605150203 24.54 1.0055899984935812
2.9066523605150203 24.659999999999997 1.0055271656614848
2.9066523605150203 24.779999999999998 1.0055047076292662
2.9066523605150203 24.9 1.0054851732572079
2.9066523605150203 25.02 1.0054640364529412
2.9066523605150203 25.139999999999997 1.005444514089774
2.9066523605150203 25.259999999999998 1.0054279348305855
2.9066523605150203 25.38 1.0053825656124913
2.9066523605150203 25.499999999999996 1.0052912964215326
2.9066523605150203 25.619999999999997 1.0052467955548932
2.9066523605150203 25.74 1.0052286094946885
2.9066523605150203 25.86 1.0052103383405548
2.9066523605150203 25.979999999999997 1.005180961352863
2.9066523605150203 26.099999999999998 1.0051600047035507
2.9066523605150203 26.22 1.0051451443919486
2.9066523605150203 26.339999999999996 1.0050936555204777
2.9066523605150203 26.459999999999997 1.0050328306102843
2.9066523605150203 26.58 1.0050122532117685
2.9066523605150203 26.7 1.0049963297558056
2.9066523605150203 26.819999999999997 1.0049820916013517
2.9066523605150203 26.939999999999998 1.0049648332449967
2.9066523605150203 27.06 1.0049541187670696
2.9066523605150203 27.179999999999996 1.0049279884763838
2.9066523605150203 27.299999999999997 1.0048556142090133
2.9066523605150203 27.419999999999998 1.004811911030693
2.9066523605150203 27.54 1.004798377214564
2.9066523605150203 27.659999999999997 1.0047864964564812
2.9066523605150203 27.779999999999998 1.0047692472805156
2.9066523605150203 27.9 1.0047532058502964
2.9066523605150203 28.019999999999996 1.0047447475847548
2.9066523605150203 28.139999999999997 1.0047114512044875
2.9066523605150203 28.259999999999998 1.0046554649162263
2.9066523605150203 28.38 1.0046374253859007
2.9066523605150203 28.499999999999996 1.0046244768046193
2.9066523605150203 28.619999999999997 1.0046158122509903
2.9066523605150203 28.74 1.0046013615748859
2.9066523605150203 28.859999999999996 1.0045929985638802
2.9066523605150203 28.979999999999997 1.0045803237576743
2.9066523605150203 29.099999999999998 1.0045332999658088
2.9066523605150203 29.22 1.0044913580765582
2.9066523605150203 29.339999999999996 1.0044801005441824
2.9066523605150203 29.459999999999997 1.0044691737810834
2.9066523605150203 29.58 1.0044583024514286
2.9066523605150203 29.7 1.0044467642533064
2.9066523605150203 29.819999999999997 1.0044407304685223
2.9066523605150203 29.939999999999998 1.004418442630405
2.9195278969957 0.06 4.554419558480245
2.9195278969957 0.18 1.5578327465408326
2.9195278969957 0.3 1.4431052327686547
2.9195278969957 0.42 1.2310330173011248
2.9195278969957 0.54 1.1978326463768343
2.9195278969957 0.6599999999999999 1.186260217762743
2.9195278969957 0.78 1.1510136779938187
2.9195278969957 0.8999999999999999 1.1344316332329905
2.9195278969957 1.02 1.1207193568095581
2.9195278969957 1.1400000000000001 1.1156909898294234
2.9195278969957 1.26 1.1060819279095413
2.9195278969957 1.38 1.0976819187788016
2.9195278969957 1.5 1.0904106585058109
2.9195278969957 1.62 1.0841197859702143
2.9195278969957 1.74 1.076570474794909
2.9195278969957 1.8599999999999999 1.070829420767319
2.9195278969957 1.98 1.0676762546207765
2.9195278969957 2.1 1.0644898847879762
2.9195278969957 2.22 1.0608745803103918
2.9195278969957 2.34 1.0579983542783498
2.9195278969957 2.46 1.055307187500493
2.9195278969957 2.58 1.0527278975190517
2.9195278969957 2.6999999999999997 1.0504527193431892
2.9195278969957 2.82 1.0484029465273652
2.9195278969957 2.94 1.0466825756775815
2.9195278969957 3.06 1.0449587464850068
2.9195278969957 3.18 1.0430238458793775
2.9195278969957 3.3 1.0419377647068857
2.9195278969957 3.42 1.040664440676569
2.9195278969957 3.54 1.0385683193072992
2.9195278969957 3.6599999999999997 1.0366417065330045
2.9195278969957 3.78 1.03568392685516
2.9195278969957 3.9 1.0348726634834133
2.9195278969957 4.02 1.033575910032536
2.9195278969957 4.14 1.0323965402000812
2.9195278969957 4.26 1.0313923117721704
2.9195278969957 4.38 1.0305208713529248
2.9195278969957 4.499999999999999 1.0295314732247647
2.9195278969957 4.619999999999999 1.0285471694352464
2.9195278969957 4.739999999999999 1.0278634047312194
2.9195278969957 4.859999999999999 1.027102988315525
2.9195278969957 4.9799999999999995 1.026239020446723
2.9195278969957 5.1 1.0257232668159362
2.9195278969957 5.22 1.025154943310392
2.9195278969957 5.339999999999999 1.0242914116823127
2.9195278969957 5.459999999999999 1.023326192558677
2.9195278969957 5.579999999999999 1.0227601437237341
2.9195278969957 5.699999999999999 1.022414350238755
2.9195278969957 5.819999999999999 1.0218944317188121
2.9195278969957 5.9399999999999995 1.0213125326946044
2.9195278969957 6.06 1.0208340534817846
2.9195278969957 6.18 1.0204504210567815
2.9195278969957 6.3 1.0199574960580133
2.9195278969957 6.419999999999999 1.0194248717493235
2.9195278969957 6.539999999999999 1.019149171348557
2.9195278969957 6.659999999999999 1.0188012893025191
2.9195278969957 6.779999999999999 1.0184513524803191
2.9195278969957 6.8999999999999995 1.0181710306612854
2.9195278969957 7.02 1.0179551171563124
2.9195278969957 7.14 1.017610706707639
2.9195278969957 7.259999999999999 1.017094147890587
2.9195278969957 7.379999999999999 1.0167611972187731
2.9195278969957 7.499999999999999 1.016624157244906
2.9195278969957 7.619999999999999 1.0164431349207994
2.9195278969957 7.739999999999999 1.0161869984152063
2.9195278969957 7.859999999999999 1.0159821951415837
2.9195278969957 7.9799999999999995 1.0157888652626723
2.9195278969957 8.1 1.0156021858854307
2.9195278969957 8.22 1.015272748004233
2.9195278969957 8.34 1.0151428351075944
2.9195278969957 8.46 1.015013033957461
2.9195278969957 8.58 1.0148717961348146
2.9195278969957 8.700000000000001 1.01473013872993
2.9195278969957 8.82 1.0146279997834975
2.9195278969957 8.94 1.014492032345226
2.9195278969957 9.06 1.0142602787301152
2.9195278969957 9.18 1.0140307980895777
2.9195278969957 9.3 1.0139552850150053
2.9195278969957 9.42 1.013874214205422
2.9195278969957 9.540000000000001 1.0137716357132949
2.9195278969957 9.66 1.0136751072044539
2.9195278969957 9.78 1.0135643620473935
2.9195278969957 9.9 1.0134522276113311
2.9195278969957 10.02 1.0132403739520535
2.9195278969957 10.14 1.0131244702072317
2.9195278969957 10.26 1.0130625633951431
2.9195278969957 10.38 1.0129912934544916
2.9195278969957 10.5 1.0128972409693864
2.9195278969957 10.62 1.012807215467363
2.9195278969957 10.74 1.0127071288088445
2.9195278969957 10.86 1.0125959412229426
2.9195278969957 10.98 1.0124284715476246
2.9195278969957 11.1 1.0123461724733562
2.9195278969957 11.22 1.0122703428458317
2.9195278969957 11.34 1.0122021150483433
2.9195278969957 11.46 1.0121318529870442
2.9195278969957 11.58 1.0120491789850037
2.9195278969957 11.7 1.0119423789906388
2.9195278969957 11.82 1.011778999466412
2.9195278969957 11.94 1.0116270356355623
2.9195278969957 12.06 1.0115636201602896
2.9195278969957 12.18 1.0114918623317315
2.9195278969957 12.3 1.0114057658413167
2.9195278969957 12.42 1.0113046963567154
2.9195278969957 12.540000000000001 1.0112048350385983
2.9195278969957 12.66 1.0111214729703628
2.9195278969957 12.78 1.010985665705696
2.9195278969957 12.9 1.0108870925620932
2.9195278969957 13.02 1.0107999517607347
2.9195278969957 13.14 1.0107285244640918
2.9195278969957 13.26 1.0106595169422936
2.9195278969957 13.38 1.0105831540889971
2.9195278969957 13.5 1.0104823813688768
2.9195278969957 13.62 1.0103402057234203
2.9195278969957 13.74 1.010166631556287
2.9195278969957 13.86 1.0100897604124752
2.9195278969957 13.98 1.01001548541886
2.9195278969957 14.1 1.0099385122269324
2.9195278969957 14.22 1.009846265905241
2.9195278969957 14.34 1.009745875482494
2.9195278969957 14.459999999999999 1.0096743387146898
2.9195278969957 14.58 1.009569960597086
2.9195278969957 14.7 1.009462090841265
2.9195278969957 14.82 1.0093852607279725
2.9195278969957 14.94 1.00931722506938
2.9195278969957 15.06 1.0092549863638016
2.9195278969957 15.18 1.0091887895936558
2.9195278969957 15.3 1.0091140914805106
2.9195278969957 15.42 1.009014570206236
2.9195278969957 15.54 1.0088610702074194
2.9195278969957 15.66 1.0087804557367728
2.9195278969957 15.78 1.0087189516152288
2.9195278969957 15.9 1.0086633743032083
2.9195278969957 16.02 1.0085906760988566
2.9195278969957 16.139999999999997 1.0085180008575012
